276,Gurunanak Sports Turf,NULL,"ROOM NO 06 YASIN CHAWL SHASTRI NAGAR, Kolivery Village, Kunchi Kurve Nagar, Kalina, Santacruz East, Mumbai, Maharashtra 400029",19.076,72.8673,NULL,NULL,NULL,NULL,NULL,NULL,NULL
277,Karmveer Sports Complex,NULL,"4RMG+3GF, KD Gaikwad Marg, Sahayog Nagar, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400102",19.1343,72.8287,NULL,NULL,NULL,NULL,NULL,NULL,NULL
278,Mumbai Cricket Association Recreation,NULL,"G- Block, RG-2, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",19.0636,72.8623,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279,YBSSC SPORTS CLUB,NULL,"16, Govindji Keni Rd, Police Colony, Naigaon, Dadar, Mumbai, Maharashtra 400014",19.0076,72.8446,NULL,NULL,NULL,NULL,NULL,NULL,NULL
280,New Warriors Sports Academy,NULL,"Lions Municipal Sports Complex, Milan Subway Rd, Santacruz West, Mumbai, Maharashtra 400054",19.0905,72.8423,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,Prabodhankar Thackeray Krida Sankul,NULL,"Shahaji Raje Marg, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 40005",19.108,72.8484,NULL,NULL,NULL,NULL,NULL,NULL,NULL
282,Mfa Football Ground,NULL,"Sports Complex, JP Rd, Sahayog Society, Munshi Nagar, Andheri West, Mumbai, Maharashtra 400058",19.1268,72.8363,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283,Satya Vijay Sports Club,NULL,"58 Bhavan Niwas Swadeshi Mill Road Ward No.10 Sion-Chunabhatti, Mumbai, Maharashtra 400022",19.0292,72.8609,NULL,NULL,NULL,NULL,NULL,NULL,NULL
284,Garware Club House,NULL,"Wankhede Stadium, Vinoo Mankad Rd, Churchgate, Mumbai, Maharashtra 400020",18.9389,72.8258,NULL,NULL,NULL,NULL,NULL,NULL,NULL
285,IITB New Gymkhana,NULL,"4WM6+GQW, Main Gate Rd, Opposite Hostel 11, IIT Area, Powai, Mumbai, Maharashtra 400076",19.1331,72.912,NULL,NULL,NULL,NULL,NULL,NULL,NULL
286,Lions Municipal Sports Complex,NULL,"4, 4, Marol, Andheri East, Mumbai, Maharashtra 400059",19.1113,72.879,NULL,NULL,NULL,NULL,NULL,NULL,NULL
287,Payyade Sports Club,NULL,"4000, SV Rd, Malad, Reserve Bank of India Staff Quarters, Raheja Twp, Andheri West, Mumbai, Maharashtra 400047",19.1428,72.8431,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288,One World of Sports,NULL,"One World of Sports, Marine Drive, Churchgate, Mumbai, Maharashtra, India",18.9357,72.8241,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,Urban Sports - Chembur,NULL,"Sree Narayan Guru College, PL Lokhande Marg, Chembur West, Mumbai, Maharashtra 400089",19.0621,72.9096,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,Karmveer Sports Complex,NULL,"Karmveer Sports Complex, KD Gaikwad Marg, Sahayog Nagar, Suresh Nagar, Andheri West, Mumbai, Maharashtra, India",19.1327,72.8263,NULL,NULL,NULL,NULL,NULL,NULL,NULL
291,Crickshot Sports Turf Arena sion dharavi,NULL,"Crickshot Sports Turf Arena sion dharavi, H Block BKC, Dharavi, Mumbai, Maharashtra, India",19.0512,72.8631,NULL,NULL,NULL,NULL,NULL,NULL,NULL
292,Nanavati Sports Club,NULL,"Nanavati Sports Club, LIC Colony, Suresh Colony, Vile Parle West, Mumbai, Maharashtra, India",19.0976,72.8398,NULL,NULL,NULL,NULL,NULL,NULL,NULL
293,YBSSC SPORTS CLUB,NULL,"YBSSC SPORTS CLUB, Govindji Keni Road, Police Colony, Naigaon, Dadar, Mumbai, Maharashtra, India",19.0092,72.8442,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294,Country club andheri west,NULL,"Country club andheri west, Prathmesh Complex, Jogeshwari West, Mumbai, Maharashtra, India",19.1349,72.8375,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295,SCN Sports Club Multipurpose Hall,NULL,"6V57+PH2, Kandivali, Thakur Complex, Kandivali East, Mumbai, Maharashtra 400101",19.2093,72.8639,NULL,NULL,NULL,NULL,NULL,NULL,NULL
296,Chhedanagar Gymkhana,NULL,"Chhedanagar Gymkhana, Road Number 1, Chembur West, Sector 3, Chedda Nagar, Mumbai, Maharashtra, India",19.0697,72.9067,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,Sports Authority Of India Ground,NULL,"Sports Authority Of India Ground, Kandivali, Shiv Sagar, Kandivali East, Mumbai, Maharashtra, India",19.1977,72.8618,NULL,NULL,NULL,NULL,NULL,NULL,NULL
298,Willingdon Catholic Gymkhana,NULL,"3RFR+W49, Church Ave, Willingdon, Santacruz West, Mumbai, Maharashtra 400054",19.0748,72.8403,NULL,NULL,NULL,NULL,NULL,NULL,NULL
299,"Khelomore | Book sports venues, coaches and academies",NULL,"Khelomore | Book sports venues, coaches and academies, Nehru Road, adjoining Orchid Hotel, Navpada, Vile Parle East, Andheri East, Mumbai, Maharashtra, India",19.0971,72.8544,NULL,NULL,NULL,NULL,NULL,NULL,NULL
300,Urban Sports,NULL,"Urban Sports - Chembur, PL Lokhande Marg, Chembur West, ACC Nagar, Chedda Nagar, Mumbai, Maharashtra, India",19.0621,72.9096,NULL,NULL,NULL,NULL,NULL,NULL,NULL
301,Club Oasis Fitness Centre & Spa,NULL,"Club Oasis Fitness Centre & Spa, Western Express Highway, Siddharath Nagar, Vakola, Santacruz East, Mumbai, Maharashtra, India",19.0778,72.8512,NULL,NULL,NULL,NULL,NULL,NULL,NULL
302,Prabodhankar Thackeray Krida Sankul,NULL,"Prabodhankar Thackeray Krida Sankul, Shahaji Raje Marg, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra, India",19.1091,72.8492,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303,Club Emerald,NULL,"CLUB EMERALD, Swastik Park, Chembur, Mumbai, Maharashtra, India",19.0564,72.891,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,Astro Park - St. Stanislaus Sports Complex,NULL,"Astro Park - St. Stanislaus Sports Complex, Saint Peters Road, Ranwar, Bandra West, Mumbai, Maharashtra, India",19.0545,72.8304,NULL,NULL,NULL,NULL,NULL,NULL,NULL
305,Saisa Club,NULL,"Saisa Club, Bandra West, Mumbai, Maharashtra, India",19.0653,72.8303,NULL,NULL,NULL,NULL,NULL,NULL,NULL
306,TurfPark Kurla,NULL,"TurfPark Kurla, Kohinoor City Road, Ali Yavar Jung, Christian Gaon, Kurla, Mumbai, Maharashtra, India",19.0748,72.8864,NULL,NULL,NULL,NULL,NULL,NULL,NULL
307,Funshalla sportz ( Radio Club),NULL,"Funshalla sportz ( Radio Club), Apollo Bandar, Colaba, Mumbai, Maharashtra, India",18.9179,72.8319,NULL,NULL,NULL,NULL,NULL,NULL,NULL
308,MCA Bandra Club,NULL,"MCA Bandra Club, G Block BKC, RG - 2, Bandra East, Mumbai, Maharashtra, India",19.0606,72.867,NULL,NULL,NULL,NULL,NULL,NULL,NULL
309,Airoli Sports Association,NULL,"Airoli Sports Association, Sec -8, Gothivali Village, Sector 8A, Airoli, Navi Mumbai, Maharashtra, India",19.1443,72.9984,NULL,NULL,NULL,NULL,NULL,NULL,NULL
310,TIGER FITNESS CLUB,NULL,"Tiger Fitness Club, Govandi Slums, Govandi West, Phase 1, Govandi East, Mumbai, Maharashtra, India",19.0677,72.9244,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,The Coach Crew,NULL,"The Coach Crew, 5th Road, Shree Krishna Nagar, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra, India",19.1198,72.8749,NULL,NULL,NULL,NULL,NULL,NULL,NULL
312,Elegant Fitness Club,NULL,"above Sai Mohammad Timber, opp. M.K brother, Jarimari, Saki Naka, Mumbai, Maharashtra 400072",19.0948,72.8833,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313,Club One Four Seven,NULL,"Carnival Imax, Bhakti Park, Chembur, Mumbai, Maharashtra 400074",19.0312,72.881,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,Sports Authority Of India Ground,NULL,"Kandivali, Shiv Sagar, Kandivali East, Mumbai, Maharashtra 400101",19.1977,72.8618,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,MCA Bandra Club,NULL,"G Block BKC, RG - 2, Bandra East, Mumbai, Maharashtra 400051",19.0606,72.867,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,Striders Fitness & Marathon Training Jolly Gymkhana,NULL,"3VJX+JMG, Kirol Village, Vidyavihar West, Ghatkopar West, Mumbai, Maharashtra 400086",19.0816,72.8992,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,Mumbai Cricket Association Recreation Centre,NULL,"G- Block, RG-2, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",19.0612,72.8664,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318,Garware Club House,NULL,"Wankhede Stadium, Vinoo Mankad Rd, Churchgate, Mumbai, Maharashtra 400020",18.9377,72.8253,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,Kamla Vihar Sports Club Hall (Weddingz.in Partner),NULL,"Kamla Vihar Sports Club, Boraspada Rd, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067",19.2153,72.8317,NULL,NULL,NULL,NULL,NULL,NULL,NULL
320,Astro Park - St. Stanislaus Sports Complex,NULL,"St. Stanislaus Sports Complex, St Peters Rd, near Balaji, Bandra West, Mumbai, Maharashtra 400050",19.0545,72.8304,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,Club Nectarfield,NULL,"5th Causeway, Nahar''s, DP Rd, Nahar Amrit Shakti, Chandivali, Powai, Mumbai, Maharashtra 400072",19.0545,72.8304,NULL,NULL,NULL,NULL,NULL,NULL,NULL
322,Shahaji Raje Sport Complex,NULL,"metro station, near, Andheri sports complex, Azad Nagar, Andheri West, Mumbai, Maharashtra 400053",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
323,Wings Bombay Heroes Football Club & Academy,NULL,"Wings Sports Centre, 702, KC Marg, Nityanand Nagar, Reclamation, Bandra West, Mumbai, Maharashtra 400050",19.0509,72.8309,NULL,NULL,NULL,NULL,NULL,NULL,NULL
324,Furqan Fitness Club,NULL,"Pyar Ali co op hsg soc ltd mehtab lane, Pipe Line Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0709,72.8801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
325,Power House Health Club,NULL,"Oakland Park Housing Society, Millat Nagar, Near Yamuna Nagar, Nxt To, Oxford Tower, Mumbai, Maharashtra 400053",19.1121,72.8611,NULL,NULL,NULL,NULL,NULL,NULL,NULL
326,TMGA DY Patil Sports Centre,NULL,"Sector 7, Nerul, Navi Mumbai, Maharashtra 400706",19.0405,73.0266,NULL,NULL,NULL,NULL,NULL,NULL,NULL
327,Chhattrapati Shivaji Maharaj,NULL,"4R5X+GFJ, Prabodhan Thackeray Krida Sanku, Shivaji Chowk, Shahaji Raje Marg, Vile Parle East, Mumbai, Maharashtra 400057",19.1088,72.8486,NULL,NULL,NULL,NULL,NULL,NULL,NULL
328,New Warriors Sports Academy,NULL,"Lions Municipal Sports Complex, Milan Subway Rd, Santacruz West, Mumbai, Maharashtra 400054",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
329,Navi Mumbai Sports Association,NULL,"Lions Municipal Sports Complex, Milan Subway Rd, Santacruz West, Mumbai, Maharashtra 400054",19.0717,72.9922,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,Gurunanak Sports Turf,NULL,"ROOM NO 06 YASIN CHAWL SHASTRI NAGAR, Kolivery Village, Kunchi Kurve Nagar, Kalina, Santacruz East, Mumbai, Maharashtra 400029",19.0772,72.8731,NULL,NULL,NULL,NULL,NULL,NULL,NULL
331,"Khelomore | Book sports venues, coaches and academies",NULL,"2nd Floor, KHIL House, Nehru Rd, adjoining Orchid Hotel, Vile Parle East, Andheri East, Mumbai, Maharashtra 400099",19.0971,72.8544,NULL,NULL,NULL,NULL,NULL,NULL,NULL
332,Pro Warrior MMA And Fitness Gym,NULL,"Pro Warrior MMA And Fitness Gym, Kurla Station Road, near kurla station, Kurla West, Kurla, Mumbai, Maharashtra, India",19.0662,72.8788,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,"Celebrations Sports Club, Banquet Hall",NULL,"Celebrations Sports Club, No 5, Lokhandwala Complex Rd, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053",19.1469,72.826,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,"FOOTBALL CLUB OF MUMBAIKARS - FOOTBALL CLASSES IN POWAI, MUMBAI",NULL,"behind 2, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076",19.121,72.9102,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,Pneuma Football Academy,NULL,"Lions Municipal Sports Complex, Milan Subway Rd, LIC Colony, Santacruz (W, Mumbai, Maharashtra 400054",19.0908,72.8415,NULL,NULL,NULL,NULL,NULL,NULL,NULL
336,"FOOTBALL CLUB OF MUMBAIKARS - FOOTBALL CLASSES IN POWAI, MUMBAI",NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
337,Ramsheth Thakur International Sports Complex,NULL,"Sector-16 , A Ulve Node, Taluka Panvel, Plot No 1 & 2, Aamar Marg, Ulwe, Navi Mumbai, Maharashtra 410206",18.9615,73.0188,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,The Club Mumbai,NULL,"197, Kashibai Mahadev Marg, Shakti Nagar, Shanti Nagar, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053",19.1237,72.8312,NULL,NULL,NULL,NULL,NULL,NULL,NULL
339,Bandra Badminton,NULL,"Kanara Catholic Association (KCA Mumbai), Veronica Rd, St Sebastian Colony, Ranwar, Bandra West, Mumbai, Maharashtra 400050",19.0533,72.8284,NULL,NULL,NULL,NULL,NULL,NULL,NULL
340,Hunkaar Sports Academy,NULL,"N.G. Acharya & D.K. Marathe College Ground, Narayan Gajanan Acharya Marg, Chembur, Mumbai, Maharashtra 400071",19.1074,72.8894,NULL,NULL,NULL,NULL,NULL,NULL,NULL
341,Achievers Cricket Academy,NULL,"Chembur West, Sector 1, Chedda Nagar, Mumbai, Maharashtra 400089",19.0688,72.9071,NULL,NULL,NULL,NULL,NULL,NULL,NULL
342,The Acres Club,NULL,"411-B, Hemu Kalani Marg, Chembur, Mumbai-400 071. Maharashtra, Hemu Kalani Marg, Natvar Parikh Chowk, Sindhi Society, Chembur, Mumbai, Maharashtra 400071",19.0525,72.8913,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,Santosh Kashyap Soccer Schools,NULL,"Jamnabai School Turf Ground, Narsee Monjee Rd, opp. Jamnabai School, Vile Parle(W, Mumbai, Maharashtra 400049",19.1049,72.8313,NULL,NULL,NULL,NULL,NULL,NULL,NULL
344,Vikas Sovilkar,NULL,"Indira Nagar, Shivaji Nagr, Juhu, Mumbai, Maharashtra 400049",19.0915,72.8299,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,Air india Foot Ball Training Center,NULL,"3VJ9+5PM, Kolivery Village, Indian Airlines Staff Colony 2, Santacruz East, Mumbai, Maharashtra 400029",19.0805,72.8693,NULL,NULL,NULL,NULL,NULL,NULL,NULL
346,Michael Phelps Swimming at DSC,NULL,"DISTRICT SPORTS COMPLEX Sion-Bandra Link Rd, Sion West, H-Block, Bandra Kurla Complex, Sion, Mumbai, Maharashtra 400017",19.0497,72.8576,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,ISPORTSFA - Inventor Sports & Fitness Academy,NULL,"Head Office - 135 1/2, Sangram Nagar, Kala Killa, Dharavi, Mumbai, Maharashtra 400017",19.0494,72.8612,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,Payyade Cricket Academy,NULL,"Head Office - 135 1/2, Sangram Nagar, Kala Killa, Dharavi, Mumbai, Maharashtra 400017",19.2411,72.8492,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,Juhu Vile Parle Gymkhana Club,NULL,"Indian Bank Atm, U-13, N S Rd Number 13, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049",19.1085,72.827,NULL,NULL,NULL,NULL,NULL,NULL,NULL
350,Sports Authority of India,NULL,"3, Akurli Rd, Kandivali, Ashok Nagar, Kandivali East, Mumbai, Maharashtra 400101",28.5836,77.2371,NULL,NULL,NULL,NULL,NULL,NULL,NULL
351,Cricfit Cricket Academy,NULL,"Inside Garden, 4, Maharana Pratap Rd, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053",19.1466,72.8244,NULL,NULL,NULL,NULL,NULL,NULL,NULL
352,"MIG Cricket Club, Bandra (East), Mumbai.",NULL,"MIG Cricket Club, Bandra (East), Mumbai., Ramakrishna Paramahans Marg, MIG Colony, Bandra East, Mumbai, Maharashtra, India",19.0575,72.848,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,MUMBAI CRICKET CLUB,NULL,"2 savatri smaruti, Datta Mandir Rd, Vakola, Santacruz East, Mumbai, Maharashtra 400055",18.9316,72.8236,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,"CHALLENGER ADDA, SNOOKER CLUB.",NULL,"D-2/82, SVP NAGAR, NEXT TO JANKI DEVI SCHOOL, 4 BUNGLOW MAHADA, Andheri West, Mumbai, Maharashtra",19.1388,72.8212,NULL,NULL,NULL,NULL,NULL,NULL,NULL
355,The Cuest,NULL,"2VJJ+CHR, Inside IMAX Big Cinemas, Wadala East, Bhakti Park, Chembur, Mumbai, Maharashtra 400037",19.0145,72.8619,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,Sharad Pawar Indoor Cricket Academy,NULL,"3V68+2GG, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",19.0601,72.8663,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,Vazirani National Sports Academy,NULL,"Off Plot 12, Palm Beach Rd, Sector 24, Nerul, Navi Mumbai, Maharashtra 400706",19.0318,73.0087,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,Karnala Sports Academy.,NULL,"sector 16, Behind HOC colony, opp Kalsekar college, New Panvel East, Panvel, Maharashtra 410206",18.9986,73.104,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,RK Shoots,NULL,"G-2, Bajson Industrial Estate, Cardinal Gracious Rd, opp. Maharaja Restaurant, Chakala, Andheri East, Mumbai, Maharashtra 400099",18.9316,72.8212,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,Pro World Talent Cricket Academy,NULL,"Prabodhan Thackeray Krida Sankul, Urban Sports, Shahaji Raje Marg, Vile Parle East, Mumbai - 400057",19.1091,72.8492,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,Turfexcel,NULL,"TurfExcel Sports Arena, Supreme Business Park, Kensington Road, Hiranandani-Powai, Mumbai - 400076",19.1113,72.908,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,Lords Club House,NULL,"Savandhe Village, Old Nashik Road, Bhiwandi, Bhiwandi - 421302, Near Greenland Hotel",19.3188,73.0781,NULL,NULL,NULL,NULL,NULL,NULL,NULL
363,Roshan Cricket Club,NULL,"Plot No 86, Sector 22 Ground, Kamothe, Navi Mumbai - 410206, Opp Marvel Nandan Building",19.0145,73.1021,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,MCA Cricket Ground,NULL,"RG-2, G Block, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",19.0636,72.8623,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,S.R.P .Boxing Club Mumbai Goregaon,NULL,"Jay Coach app asmita School, Mumbai, Maharashtra 400065",19.1439,72.8556,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,The Dungeon personal training facility,NULL,"Sundar Nagar, Vidya Nagari, Kalina, Santacruz East, Mumbai, Maharashtra 400098",19.076,72.8611,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,CUE-147,NULL,"1st Floor, Plot no.1, Hirjee Estate, Behind Excom House, Saki Vihar Rd, Saki Naka, Mumbai, Maharashtra 400072",19.1052,72.888,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,Amigos Soccer School,NULL,"Astro Park, Lions Municipal Sport Complex, Lic Colony, Santacruz West, Mumbai - 400054, Near Milan Subway",19.0905,72.8423,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,Priyadarshini Park & Sports Complex,NULL,"Nepean Sea Road, Malabar Hill, Mumbai - 400006, Opposite Hyderabad Estate Building,Malabar Hill",18.9593,72.8013,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,Goregaon Sports Club,NULL,"Link Road, Malad West, Mumbai - 400064, Near Toyota Showroom",19.1809,72.836,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,Garware Club House,NULL,"C/o Wankhede Stadium, D Road, Vinoo Mankad Road, Churchgate, Mumbai - 400020",18.9389,72.8258,NULL,NULL,NULL,NULL,NULL,NULL,NULL
372,Shahaji Raje Sport Complex,NULL,"Jp Road, Azad Nagar, Andheri West, Mumbai - 400053",19.1275,72.8366,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,Cricket Club Of INDIA,NULL,"Brabourne Stadium, Sir Dinshaw Vachha Road, Churchgate, Mumbai - 400020, Near Asiatic & Gelod Hotel",18.9323,72.8247,NULL,NULL,NULL,NULL,NULL,NULL,NULL
374,Club One,NULL,"Narangi Bypass Road, Virar West, Palghar - 401303, Near Yazoo Park,Global City",19.4689,72.8069,NULL,NULL,NULL,NULL,NULL,NULL,NULL
375,Gcc The Family Club,NULL,"Mira Bhayander Road, Mira Road, Thane - 401107, Behind Hatkesh Udyog",19.4689,72.8069,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376,Mig Cricket Club,NULL,"MIG Colony, Ramakrishna Paramhans Marg, Kherwadi-bandra East, Mumbai - 400051, Near Mhada Office & Gandhi Nagar, Kala Nagar",19.2829,72.8783,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,Jolly Gymkhana,NULL,"Kirol Road, Alkesh Dinesh Modi Marg, Ghatkopar West, Mumbai - 400086, Jugaldas",19.066,72.8477,NULL,NULL,NULL,NULL,NULL,NULL,NULL
378,Bombay Presidency Golf Club,NULL,"Dr Choitram Gidwani Road, Chembur East, Mumbai - 400074 (Near Golf Club)",19.0815,72.8991,NULL,NULL,NULL,NULL,NULL,NULL,NULL
379,Indira Gandhi Sports Complex,NULL,"Purushottam Kheraj Road, Mulund West, Mumbai - 400080",19.0462,72.898,NULL,NULL,NULL,NULL,NULL,NULL,NULL
380,Sindhi Society Gymkhana,NULL,"1st Floor, Nichaldas Market, Hemu Kalani Road, Chembur East, Mumbai - 400071, Near Bhakti Bhavan",19.1739,72.9502,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,Mandpeshwar Civic Federation Gymkhana,NULL,"MCF Garden, Gymkhana Road, Prem Nagar, Borivali West, Mumbai, Maharashtra, India",19.0524,72.8914,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,Dahisar Sports Foundation,NULL,"Dpg Plot, C S Road, Dahisar, Mumbai - 400068, Opposite Vidya Mandir High School, Near Jarimari Garden",19.2357,72.8533,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,Imsc,NULL,"Colaba, Mumbai - 400005, Near Rc Church, Navy Nagar",18.8996,72.8136,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,Aether Sports,NULL,"30, Devle Road, Juhu, Mumbai - 400049",19.1163,72.8279,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,Gallant Play,NULL,"104, 36 Elite House, Greater Kailash 1, Delhi - 110048",28.5571,77.2369,NULL,NULL,NULL,NULL,NULL,NULL,NULL
386,N S Cricket Academy And Ground,NULL,"Sector 127, Noida - 201303, N S Cricket Ground",28.5248,77.3418,NULL,NULL,NULL,NULL,NULL,NULL,NULL
387,Vinay Marg Sports Complex,NULL,"H5QW+J54, Vinay Marg, Chanakyapuri, New Delhi, Delhi 110021",28.589,77.1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,Sport Ground,NULL,"A-256, Nehru Vihar Rd, Nehru Vihar, Mukherjee Nagar, Delhi, 110054",28.7122,77.2218,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,Thyagraj Stadium Complex,NULL,"hyagraj stadium, New Delhi, Delhi 110038",28.5772,77.2171,NULL,NULL,NULL,NULL,NULL,NULL,NULL
390,Ramjas Sports Complex,NULL,"36, 17, W Patel Nagar Rd, Patel Nagar, New Delhi, Delhi 110008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,Siri Fort Sports Complex,NULL,"H639+C2P, Siri Fort Institutional Area, Siri Fort, New Delhi, Delhi 110049",28.5536,77.2176,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,Chilla Sports Complex,NULL,"J82F+6PH, Dallupura Rd, near Vasundhra Enclave, Vasundhara Enclave, New Delhi, Uttar Pradesh 110096",28.6006,77.3244,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,Dwarka Sports Complex,NULL,"Dwarka Sports Complex, Sector 11 Dwarka, Dwarka, New Delhi, Delhi, India",28.5916,77.0546,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,Yamuna Sports Complex,NULL,"M876+CJH, Surajmal Vihar, New Delhi, Delhi 110092",28.6636,77.3116,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,Common Wealth Games Village Sports Complex,NULL,"J77F+XCP, Patparganj Rd, near Akshardham Temple, Commonwealth Games Village, Pandav Nagar, New Delhi, Delhi 110092",28.615,77.2736,NULL,NULL,NULL,NULL,NULL,NULL,NULL
396,Common Wealth Games Village Sports Complex,NULL,"J77F+XCP, Patparganj Rd, near Akshardham Temple, Commonwealth Games Village, Pandav Nagar, New Delhi, Delhi 110092",28.615,77.2736,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,Nawab Mansur Ali Khan Pataudi Sports Complex,NULL,"Gate No. 3 MMA, Maulana Mohammad Ali Jauhar Marg, Jamia Millia Islamia, Jamia Nagar, Okhla, New Delhi, Delhi 110025",28.5625,77.2791,NULL,NULL,NULL,NULL,NULL,NULL,NULL
398,Hari Nagar Sports Complex,NULL,"J4J7+JR3, Swarg Ashram Rd, Block J, Beri Wala Bagh, Hari Nagar, New Delhi, Delhi 110064",28.6315,77.1145,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,Indira Gandhi Sports Complex,NULL,"83d, Gulabi Bagh, New Delhi, Delhi 110007",28.6723,28.6723,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,Rughby Seven Sports Complex University Of Delhi,NULL,"M6R7+R8X, GC Narang Road, University Enclave, Delhi, 110007",28.6921,77.2134,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,Air Force Sports Complex,NULL,"H4CC+WX2, New, Sport View, Delhi Cantonment, New Delhi, Delhi 110010",28.5938,77.201,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,Major Dhyanchand Sports Complex,NULL,"F-140, Block F, JJ Colony Wazirpur, Ashok Vihar, Delhi, 110052",28.684,77.168,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,Yamuna sports complex,NULL,"g 26, gym park, Lodhi Colony, Sector 3G, Rohini, Delhi, 110085",28.7043,77.1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL
